Site,Order,Family,Genera,Taxa,Time_Period,Period_Biomass,Mean_Annual_Biomass,PB,Production,Community_PB
Rose Creek,Ostracoda,,,Ostracoda,Period 3,0.14,0.45,5,2.27,5.89
Rose Creek,Ostracoda,,,Ostracoda,Period 4,0,0.45,5,2.27,5.89
Rose Creek,Ostracoda,,,Ostracoda,Period 5,0.47,0.45,5,2.27,5.89
Rose Creek,Ostracoda,,,Ostracoda,Period 5.5,0,0.45,5,2.27,5.89
Rose Creek,Ostracoda,,,Ostracoda,Period 6,0,0.45,5,2.27,5.89
Rose Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 1,59.9,479.81,5.48,2628.68,5.89
Rose Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 2,95.52,479.81,5.48,2628.68,5.89
Rose Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 3,161.81,479.81,5.48,2628.68,5.89
Rose Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 4,387.51,479.81,5.48,2628.68,5.89
Rose Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 5,322.53,479.81,5.48,2628.68,5.89
Rose Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 5.5,391.24,479.81,5.48,2628.68,5.89
Rose Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 6,1940.18,479.81,5.48,2628.68,5.89
Rose Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 1,0,2.16,5.48,11.82,5.89
Rose Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 2,0,2.16,5.48,11.82,5.89
Rose Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 3,0,2.16,5.48,11.82,5.89
Rose Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 4,0,2.16,5.48,11.82,5.89
Rose Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 5,0.78,2.16,5.48,11.82,5.89
Rose Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 5.5,7.62,2.16,5.48,11.82,5.89
Rose Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 6,6.7,2.16,5.48,11.82,5.89
Rose Creek,Plecoptera,Leuctridae,,Leuctridae,Period 1,0,0.18,5,0.92,5.89
Rose Creek,Plecoptera,Leuctridae,,Leuctridae,Period 2,0,0.18,5,0.92,5.89
Rose Creek,Plecoptera,Leuctridae,,Leuctridae,Period 3,0,0.18,5,0.92,5.89
Rose Creek,Plecoptera,Leuctridae,,Leuctridae,Period 4,1.29,0.18,5,0.92,5.89
Rose Creek,Plecoptera,Leuctridae,,Leuctridae,Period 5,0,0.18,5,0.92,5.89
Rose Creek,Plecoptera,Leuctridae,,Leuctridae,Period 5.5,0,0.18,5,0.92,5.89
Rose Creek,Plecoptera,Leuctridae,,Leuctridae,Period 6,0,0.18,5,0.92,5.89
Rose Creek,Plecoptera,Nemouridae,Amphinemura/Malenka ,Amphinemura/Malenka ,Period 1,0,0.43,5,2.16,5.89
Rose Creek,Plecoptera,Nemouridae,Amphinemura/Malenka ,Amphinemura/Malenka ,Period 2,0.86,0.43,5,2.16,5.89
Rose Creek,Plecoptera,Nemouridae,Amphinemura/Malenka ,Amphinemura/Malenka ,Period 3,2.16,0.43,5,2.16,5.89
Rose Creek,Plecoptera,Nemouridae,Amphinemura/Malenka ,Amphinemura/Malenka ,Period 4,0,0.43,5,2.16,5.89
Rose Creek,Plecoptera,Nemouridae,Amphinemura/Malenka ,Amphinemura/Malenka ,Period 5,0,0.43,5,2.16,5.89
Rose Creek,Plecoptera,Nemouridae,Amphinemura/Malenka ,Amphinemura/Malenka ,Period 5.5,0,0.43,5,2.16,5.89
Rose Creek,Plecoptera,Nemouridae,Amphinemura/Malenka ,Amphinemura/Malenka ,Period 6,0,0.43,5,2.16,5.89
Rose Creek,Plecoptera,Nemouridae,Podmosta,Podmosta,Period 1,0,0.26,5,1.31,5.89
Rose Creek,Plecoptera,Nemouridae,Podmosta,Podmosta,Period 2,0,0.26,5,1.31,5.89
Rose Creek,Plecoptera,Nemouridae,Podmosta,Podmosta,Period 3,0,0.26,5,1.31,5.89
Rose Creek,Plecoptera,Nemouridae,Podmosta,Podmosta,Period 4,0,0.26,5,1.31,5.89
Rose Creek,Plecoptera,Nemouridae,Podmosta,Podmosta,Period 5,0,0.26,5,1.31,5.89
Rose Creek,Plecoptera,Nemouridae,Podmosta,Podmosta,Period 5.5,1.84,0.26,5,1.31,5.89
Rose Creek,Plecoptera,Nemouridae,Podmosta,Podmosta,Period 6,0,0.26,5,1.31,5.89
Rose Creek,Plecoptera,Nemouridae,Prostoia,Prostoia,Period 1,0,0.24,5,1.21,5.89
Rose Creek,Plecoptera,Nemouridae,Prostoia,Prostoia,Period 2,0,0.24,5,1.21,5.89
Rose Creek,Plecoptera,Nemouridae,Prostoia,Prostoia,Period 3,0,0.24,5,1.21,5.89
Rose Creek,Plecoptera,Nemouridae,Prostoia,Prostoia,Period 4,0,0.24,5,1.21,5.89
Rose Creek,Plecoptera,Nemouridae,Prostoia,Prostoia,Period 5,0.43,0.24,5,1.21,5.89
Rose Creek,Plecoptera,Nemouridae,Prostoia,Prostoia,Period 5.5,0,0.24,5,1.21,5.89
Rose Creek,Plecoptera,Nemouridae,Prostoia,Prostoia,Period 6,0,0.24,5,1.21,5.89
Rose Creek,Plecoptera,Perlidae,Doroneuria ,Doroneuria theadora,Period 1,0,12.07,7,84.46,5.89
Rose Creek,Plecoptera,Perlidae,Doroneuria ,Doroneuria theadora,Period 2,0,12.07,7,84.46,5.89
Rose Creek,Plecoptera,Perlidae,Doroneuria ,Doroneuria theadora,Period 3,74.05,12.07,7,84.46,5.89
Rose Creek,Plecoptera,Perlidae,Doroneuria ,Doroneuria theadora,Period 4,10.4,12.07,7,84.46,5.89
Rose Creek,Plecoptera,Perlidae,Doroneuria ,Doroneuria theadora,Period 5,0,12.07,7,84.46,5.89
Rose Creek,Plecoptera,Perlidae,Doroneuria ,Doroneuria theadora,Period 5.5,0,12.07,7,84.46,5.89
Rose Creek,Plecoptera,Perlidae,Doroneuria ,Doroneuria theadora,Period 6,0,12.07,7,84.46,5.89
Rose Creek,Plecoptera,Perlidae,Hesperoperla,Hesperoperla pacifica,Period 1,0,25.26,7,176.82,5.89
Rose Creek,Plecoptera,Perlidae,Hesperoperla,Hesperoperla pacifica,Period 2,17.72,25.26,7,176.82,5.89
Rose Creek,Plecoptera,Perlidae,Hesperoperla,Hesperoperla pacifica,Period 3,41.28,25.26,7,176.82,5.89
Rose Creek,Plecoptera,Perlidae,Hesperoperla,Hesperoperla pacifica,Period 4,31.8,25.26,7,176.82,5.89
Rose Creek,Plecoptera,Perlidae,Hesperoperla,Hesperoperla pacifica,Period 5,10.99,25.26,7,176.82,5.89
Rose Creek,Plecoptera,Perlidae,Hesperoperla,Hesperoperla pacifica,Period 5.5,0,25.26,7,176.82,5.89
Rose Creek,Plecoptera,Perlidae,Hesperoperla,Hesperoperla pacifica,Period 6,75.04,25.26,7,176.82,5.89
Rose Creek,Plecoptera,Perlidae,,Perlidae,Period 1,0,0.36,7,2.55,5.89
Rose Creek,Plecoptera,Perlidae,,Perlidae,Period 2,0,0.36,7,2.55,5.89
Rose Creek,Plecoptera,Perlidae,,Perlidae,Period 3,2.55,0.36,7,2.55,5.89
Rose Creek,Plecoptera,Perlidae,,Perlidae,Period 4,0,0.36,7,2.55,5.89
Rose Creek,Plecoptera,Perlidae,,Perlidae,Period 5,0,0.36,7,2.55,5.89
Rose Creek,Plecoptera,Perlidae,,Perlidae,Period 5.5,0,0.36,7,2.55,5.89
Rose Creek,Plecoptera,Perlidae,,Perlidae,Period 6,0,0.36,7,2.55,5.89
Rose Creek,Plecoptera,Perlodidae,Cultus,Cultus,Period 1,63.95,11.61,7,81.27,5.89
Rose Creek,Plecoptera,Perlodidae,Cultus,Cultus,Period 2,0,11.61,7,81.27,5.89
Rose Creek,Plecoptera,Perlodidae,Cultus,Cultus,Period 3,4.82,11.61,7,81.27,5.89
Rose Creek,Plecoptera,Perlodidae,Cultus,Cultus,Period 4,12.51,11.61,7,81.27,5.89
Rose Creek,Plecoptera,Perlodidae,Cultus,Cultus,Period 5,0,11.61,7,81.27,5.89
Rose Creek,Plecoptera,Perlodidae,Cultus,Cultus,Period 5.5,0,11.61,7,81.27,5.89
Rose Creek,Plecoptera,Perlodidae,Cultus,Cultus,Period 6,0,11.61,7,81.27,5.89
Rose Creek,Plecoptera,Perlodidae,Megarcys,Megarcys,Period 1,0,6.22,7,43.57,5.89
Rose Creek,Plecoptera,Perlodidae,Megarcys,Megarcys,Period 2,0,6.22,7,43.57,5.89
Rose Creek,Plecoptera,Perlodidae,Megarcys,Megarcys,Period 3,0,6.22,7,43.57,5.89
Rose Creek,Plecoptera,Perlodidae,Megarcys,Megarcys,Period 4,43.57,6.22,7,43.57,5.89
Rose Creek,Plecoptera,Perlodidae,Megarcys,Megarcys,Period 5,0,6.22,7,43.57,5.89
Rose Creek,Plecoptera,Perlodidae,Megarcys,Megarcys,Period 5.5,0,6.22,7,43.57,5.89
Rose Creek,Plecoptera,Perlodidae,Megarcys,Megarcys,Period 6,0,6.22,7,43.57,5.89
Rose Creek,Plecoptera,Perlodidae,Rickera/Kogotus,Rickera,Period 1,55.84,24.74,7,173.18,5.89
Rose Creek,Plecoptera,Perlodidae,Rickera/Kogotus,Rickera,Period 2,68.78,24.74,7,173.18,5.89
Rose Creek,Plecoptera,Perlodidae,Rickera/Kogotus,Rickera,Period 3,0,24.74,7,173.18,5.89
Rose Creek,Plecoptera,Perlodidae,Rickera/Kogotus,Rickera,Period 4,0,24.74,7,173.18,5.89
Rose Creek,Plecoptera,Perlodidae,Rickera/Kogotus,Rickera,Period 5,13.79,24.74,7,173.18,5.89
Rose Creek,Plecoptera,Perlodidae,Rickera/Kogotus,Rickera,Period 5.5,0,24.74,7,173.18,5.89
Rose Creek,Plecoptera,Perlodidae,Rickera/Kogotus,Rickera,Period 6,34.77,24.74,7,173.18,5.89
Rose Creek,Plecoptera,Perlodidae,,Perlodidae,Period 1,0,3.63,7,25.38,5.89
Rose Creek,Plecoptera,Perlodidae,,Perlodidae,Period 2,25.38,3.63,7,25.38,5.89
Rose Creek,Plecoptera,Perlodidae,,Perlodidae,Period 3,0,3.63,7,25.38,5.89
Rose Creek,Plecoptera,Perlodidae,,Perlodidae,Period 4,0,3.63,7,25.38,5.89
Rose Creek,Plecoptera,Perlodidae,,Perlodidae,Period 5,0,3.63,7,25.38,5.89
Rose Creek,Plecoptera,Perlodidae,,Perlodidae,Period 5.5,0,3.63,7,25.38,5.89
Rose Creek,Plecoptera,Perlodidae,,Perlodidae,Period 6,0,3.63,7,25.38,5.89
Rose Creek,Plecoptera,,,Plecoptera,Period 1,0,0.37,5,1.86,5.89
Rose Creek,Plecoptera,,,Plecoptera,Period 2,0.31,0.37,5,1.86,5.89
Rose Creek,Plecoptera,,,Plecoptera,Period 3,0.77,0.37,5,1.86,5.89
Rose Creek,Plecoptera,,,Plecoptera,Period 4,0,0.37,5,1.86,5.89
Rose Creek,Plecoptera,,,Plecoptera,Period 5,0,0.37,5,1.86,5.89
Rose Creek,Plecoptera,,,Plecoptera,Period 5.5,0,0.37,5,1.86,5.89
Rose Creek,Plecoptera,,,Plecoptera,Period 6,1.53,0.37,5,1.86,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus,Period 1,0,0.45,5,2.23,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus,Period 2,0,0.45,5,2.23,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus,Period 3,0,0.45,5,2.23,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus,Period 4,0,0.45,5,2.23,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus,Period 5,1.33,0.45,5,2.23,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus,Period 5.5,0,0.45,5,2.23,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus,Period 6,0,0.45,5,2.23,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus americanus,Period 1,0,13.78,5,68.92,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus americanus,Period 2,0,13.78,5,68.92,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus americanus,Period 3,0,13.78,5,68.92,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus americanus,Period 4,0,13.78,5,68.92,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus americanus,Period 5,0,13.78,5,68.92,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus americanus,Period 5.5,0,13.78,5,68.92,5.89
Rose Creek,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus americanus,Period 6,95.16,13.78,5,68.92,5.89
Rose Creek,Trichoptera,Brachycentridae,Micrasema,Micrasema,Period 1,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,Micrasema,Micrasema,Period 2,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,Micrasema,Micrasema,Period 3,0.81,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,Micrasema,Micrasema,Period 4,2.01,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,Micrasema,Micrasema,Period 5,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,Micrasema,Micrasema,Period 5.5,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,Micrasema,Micrasema,Period 6,1.71,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,,Brachycentridae,Period 1,3.12,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,,Brachycentridae,Period 2,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,,Brachycentridae,Period 3,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,,Brachycentridae,Period 4,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,,Brachycentridae,Period 5,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,,Brachycentridae,Period 5.5,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Brachycentridae,,Brachycentridae,Period 6,0,0.65,5,3.24,5.89
Rose Creek,Trichoptera,Hydropsychidae,Arctopsyche,Arctopsyche grandis,Period 1,0,20.42,5,102.08,5.89
Rose Creek,Trichoptera,Hydropsychidae,Arctopsyche,Arctopsyche grandis,Period 2,0,20.42,5,102.08,5.89
Rose Creek,Trichoptera,Hydropsychidae,Arctopsyche,Arctopsyche grandis,Period 3,56.96,20.42,5,102.08,5.89
Rose Creek,Trichoptera,Hydropsychidae,Arctopsyche,Arctopsyche grandis,Period 4,85.94,20.42,5,102.08,5.89
Rose Creek,Trichoptera,Hydropsychidae,Arctopsyche,Arctopsyche grandis,Period 5,0,20.42,5,102.08,5.89
Rose Creek,Trichoptera,Hydropsychidae,Arctopsyche,Arctopsyche grandis,Period 5.5,0,20.42,5,102.08,5.89
Rose Creek,Trichoptera,Hydropsychidae,Arctopsyche,Arctopsyche grandis,Period 6,0,20.42,5,102.08,5.89
Rose Creek,Trichoptera,Hydropsychidae,Parapsyche ,Parapsyche almota,Period 1,0,6.87,5,34.34,5.89
Rose Creek,Trichoptera,Hydropsychidae,Parapsyche ,Parapsyche almota,Period 2,0,6.87,5,34.34,5.89
Rose Creek,Trichoptera,Hydropsychidae,Parapsyche ,Parapsyche almota,Period 3,0,6.87,5,34.34,5.89
Rose Creek,Trichoptera,Hydropsychidae,Parapsyche ,Parapsyche almota,Period 4,0,6.87,5,34.34,5.89
Rose Creek,Trichoptera,Hydropsychidae,Parapsyche ,Parapsyche almota,Period 5,48.08,6.87,5,34.34,5.89
Rose Creek,Trichoptera,Hydropsychidae,Parapsyche ,Parapsyche almota,Period 5.5,0,6.87,5,34.34,5.89
Rose Creek,Trichoptera,Hydropsychidae,Parapsyche ,Parapsyche almota,Period 6,0,6.87,5,34.34,5.89
Rose Creek,Trichoptera,Lepidostomatidae,Lepidostoma ,Lepidostoma ,Period 1,0.59,9.59,5,47.97,5.89
Rose Creek,Trichoptera,Lepidostomatidae,Lepidostoma ,Lepidostoma ,Period 2,58,9.59,5,47.97,5.89
Rose Creek,Trichoptera,Lepidostomatidae,Lepidostoma ,Lepidostoma ,Period 3,0,9.59,5,47.97,5.89
Rose Creek,Trichoptera,Lepidostomatidae,Lepidostoma ,Lepidostoma ,Period 4,0,9.59,5,47.97,5.89
Rose Creek,Trichoptera,Lepidostomatidae,Lepidostoma ,Lepidostoma ,Period 5,0,9.59,5,47.97,5.89
Rose Creek,Trichoptera,Lepidostomatidae,Lepidostoma ,Lepidostoma ,Period 5.5,0,9.59,5,47.97,5.89
Rose Creek,Trichoptera,Lepidostomatidae,Lepidostoma ,Lepidostoma ,Period 6,8.56,9.59,5,47.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Dicosmoecus ,Dicosmoecus gilvipes,Period 1,5.73,1.04,5,5.19,5.89
Rose Creek,Trichoptera,Limnephilidae,Dicosmoecus ,Dicosmoecus gilvipes,Period 2,0,1.04,5,5.19,5.89
Rose Creek,Trichoptera,Limnephilidae,Dicosmoecus ,Dicosmoecus gilvipes,Period 3,1.55,1.04,5,5.19,5.89
Rose Creek,Trichoptera,Limnephilidae,Dicosmoecus ,Dicosmoecus gilvipes,Period 4,0,1.04,5,5.19,5.89
Rose Creek,Trichoptera,Limnephilidae,Dicosmoecus ,Dicosmoecus gilvipes,Period 5,0,1.04,5,5.19,5.89
Rose Creek,Trichoptera,Limnephilidae,Dicosmoecus ,Dicosmoecus gilvipes,Period 5.5,0,1.04,5,5.19,5.89
Rose Creek,Trichoptera,Limnephilidae,Dicosmoecus ,Dicosmoecus gilvipes,Period 6,0,1.04,5,5.19,5.89
Rose Creek,Trichoptera,Limnephilidae,Hesperophylax,Hesperophylax,Period 1,0,4.99,5,24.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Hesperophylax,Hesperophylax,Period 2,0,4.99,5,24.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Hesperophylax,Hesperophylax,Period 3,0,4.99,5,24.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Hesperophylax,Hesperophylax,Period 4,15.16,4.99,5,24.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Hesperophylax,Hesperophylax,Period 5,19.79,4.99,5,24.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Hesperophylax,Hesperophylax,Period 5.5,0,4.99,5,24.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Hesperophylax,Hesperophylax,Period 6,0,4.99,5,24.97,5.89
Rose Creek,Trichoptera,Limnephilidae,Limnephilus,Limnephilus,Period 1,0,3.56,5,17.79,5.89
Rose Creek,Trichoptera,Limnephilidae,Limnephilus,Limnephilus,Period 2,0,3.56,5,17.79,5.89
Rose Creek,Trichoptera,Limnephilidae,Limnephilus,Limnephilus,Period 3,0,3.56,5,17.79,5.89
Rose Creek,Trichoptera,Limnephilidae,Limnephilus,Limnephilus,Period 4,14.76,3.56,5,17.79,5.89
Rose Creek,Trichoptera,Limnephilidae,Limnephilus,Limnephilus,Period 5,10.14,3.56,5,17.79,5.89
Rose Creek,Trichoptera,Limnephilidae,Limnephilus,Limnephilus,Period 5.5,0,3.56,5,17.79,5.89
Rose Creek,Trichoptera,Limnephilidae,Limnephilus,Limnephilus,Period 6,0,3.56,5,17.79,5.89
Rose Creek,Trichoptera,Limnephilidae,Psychoglypha,Psychoglypha subborealis,Period 1,0,22.15,5,110.76,5.89
Rose Creek,Trichoptera,Limnephilidae,Psychoglypha,Psychoglypha subborealis,Period 2,67.66,22.15,5,110.76,5.89
Rose Creek,Trichoptera,Limnephilidae,Psychoglypha,Psychoglypha subborealis,Period 3,87.41,22.15,5,110.76,5.89
Rose Creek,Trichoptera,Limnephilidae,Psychoglypha,Psychoglypha subborealis,Period 4,0,22.15,5,110.76,5.89
Rose Creek,Trichoptera,Limnephilidae,Psychoglypha,Psychoglypha subborealis,Period 5,0,22.15,5,110.76,5.89
Rose Creek,Trichoptera,Limnephilidae,Psychoglypha,Psychoglypha subborealis,Period 5.5,0,22.15,5,110.76,5.89
Rose Creek,Trichoptera,Limnephilidae,Psychoglypha,Psychoglypha subborealis,Period 6,0,22.15,5,110.76,5.89
Rose Creek,Trichoptera,Limnephilidae,,Limnephilidae,Period 1,0,0.03,5,0.17,5.89
Rose Creek,Trichoptera,Limnephilidae,,Limnephilidae,Period 2,0,0.03,5,0.17,5.89
Rose Creek,Trichoptera,Limnephilidae,,Limnephilidae,Period 3,0,0.03,5,0.17,5.89
Rose Creek,Trichoptera,Limnephilidae,,Limnephilidae,Period 4,0,0.03,5,0.17,5.89
Rose Creek,Trichoptera,Limnephilidae,,Limnephilidae,Period 5,0.24,0.03,5,0.17,5.89
Rose Creek,Trichoptera,Limnephilidae,,Limnephilidae,Period 5.5,0,0.03,5,0.17,5.89
Rose Creek,Trichoptera,Limnephilidae,,Limnephilidae,Period 6,0,0.03,5,0.17,5.89
Rose Creek,Trichoptera,Philopotamidae,Chimarra,Chimarra,Period 1,0,0.39,5,1.94,5.89
Rose Creek,Trichoptera,Philopotamidae,Chimarra,Chimarra,Period 2,0,0.39,5,1.94,5.89
Rose Creek,Trichoptera,Philopotamidae,Chimarra,Chimarra,Period 3,2.72,0.39,5,1.94,5.89
Rose Creek,Trichoptera,Philopotamidae,Chimarra,Chimarra,Period 4,0,0.39,5,1.94,5.89
Rose Creek,Trichoptera,Philopotamidae,Chimarra,Chimarra,Period 5,0,0.39,5,1.94,5.89
Rose Creek,Trichoptera,Philopotamidae,Chimarra,Chimarra,Period 5.5,0,0.39,5,1.94,5.89
Rose Creek,Trichoptera,Philopotamidae,Chimarra,Chimarra,Period 6,0,0.39,5,1.94,5.89
Rose Creek,Trichoptera,Polycentropodidae,,Polycentropodidae,Period 1,5.78,0.98,5,4.92,5.89
Rose Creek,Trichoptera,Polycentropodidae,,Polycentropodidae,Period 2,0,0.98,5,4.92,5.89
Rose Creek,Trichoptera,Polycentropodidae,,Polycentropodidae,Period 3,0,0.98,5,4.92,5.89
Rose Creek,Trichoptera,Polycentropodidae,,Polycentropodidae,Period 4,0,0.98,5,4.92,5.89
Rose Creek,Trichoptera,Polycentropodidae,,Polycentropodidae,Period 5,1.11,0.98,5,4.92,5.89
Rose Creek,Trichoptera,Polycentropodidae,,Polycentropodidae,Period 5.5,0,0.98,5,4.92,5.89
Rose Creek,Trichoptera,Polycentropodidae,,Polycentropodidae,Period 6,0,0.98,5,4.92,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila brunnea-vemna group,Period 1,35.83,69.05,1.95,134.32,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila brunnea-vemna group,Period 2,266.79,69.05,1.95,134.32,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila brunnea-vemna group,Period 3,37.11,69.05,1.95,134.32,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila brunnea-vemna group,Period 4,27.79,69.05,1.95,134.32,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila brunnea-vemna group,Period 5,20.95,69.05,1.95,134.32,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila brunnea-vemna group,Period 5.5,0,69.05,1.95,134.32,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila brunnea-vemna group,Period 6,73.96,69.05,1.95,134.32,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila sibirica group,Period 1,14.45,2.06,1.95,4.02,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila sibirica group,Period 2,0,2.06,1.95,4.02,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila sibirica group,Period 3,0,2.06,1.95,4.02,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila sibirica group,Period 4,0,2.06,1.95,4.02,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila sibirica group,Period 5,0,2.06,1.95,4.02,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila sibirica group,Period 5.5,0,2.06,1.95,4.02,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila sibirica group,Period 6,0,2.06,1.95,4.02,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila verrula group,Period 1,0,0.26,1.95,0.51,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila verrula group,Period 2,0,0.26,1.95,0.51,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila verrula group,Period 3,1.83,0.26,1.95,0.51,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila verrula group,Period 4,0,0.26,1.95,0.51,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila verrula group,Period 5,0,0.26,1.95,0.51,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila verrula group,Period 5.5,0,0.26,1.95,0.51,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila verrula group,Period 6,0,0.26,1.95,0.51,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila ,Period 1,0,0,1.95,0,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila ,Period 2,0,0,1.95,0,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila ,Period 3,0,0,1.95,0,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila ,Period 4,0.08,0,1.95,0,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila ,Period 5,0,0,1.95,0,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila ,Period 5.5,0,0,1.95,0,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila ,Period 6,0,0,1.95,0,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila betteni group,Period 1,0,3.85,1.95,7.49,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila betteni group,Period 2,4.07,3.85,1.95,7.49,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila betteni group,Period 3,0,3.85,1.95,7.49,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila betteni group,Period 4,0,3.85,1.95,7.49,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila betteni group,Period 5,0,3.85,1.95,7.49,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila betteni group,Period 5.5,0,3.85,1.95,7.49,5.89
Rose Creek,Trichoptera,Rhyacophilidae,Rhyacophila ,Rhyacophila betteni group,Period 6,22.88,3.85,1.95,7.49,5.89
